,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,title,artist,song_type,Cluster_KNN_2,Cluster_kmean
63,0.464,0.755,4.0,-5.707,1.0,0.0354,0.00838,0.0,0.0989,0.449,155.973,audio_features,1fff5nZGyRJtFLkOrSSwOU,spotify:track:1fff5nZGyRJtFLkOrSSwOU,https://api.spotify.com/v1/tracks/1fff5nZGyRJtFLkOrSSwOU,https://api.spotify.com/v1/audio-analysis/1fff5nZGyRJtFLkOrSSwOU,216764.0,4.0,Slow Down Summer,Thomas Rhett,hot,1,1
64,0.603,0.691,5.0,-5.805,1.0,0.0372,0.0248,0.0,0.583,0.577,147.148,audio_features,0U1W2LZVUX7qTm7dDpqxh6,spotify:track:0U1W2LZVUX7qTm7dDpqxh6,https://api.spotify.com/v1/tracks/0U1W2LZVUX7qTm7dDpqxh6,https://api.spotify.com/v1/audio-analysis/0U1W2LZVUX7qTm7dDpqxh6,172267.0,4.0,When You're Gone,Shawn Mendes,hot,9,9
65,0.472,0.937,0.0,-4.028,0.0,0.0567,0.00717,0.0,0.11,0.454,140.073,audio_features,03kCiUPjdAV9ur9ugm8PQT,spotify:track:03kCiUPjdAV9ur9ugm8PQT,https://api.spotify.com/v1/tracks/03kCiUPjdAV9ur9ugm8PQT,https://api.spotify.com/v1/audio-analysis/03kCiUPjdAV9ur9ugm8PQT,176147.0,4.0,Never Say Never,Cole Swindell / Lainey Wilson,hot,6,6
66,0.795,0.526,6.0,-9.086,0.0,0.204,0.067,2e-06,0.134,0.194,140.037,audio_features,7ohROa13QK43JBRqfCmz4P,spotify:track:7ohROa13QK43JBRqfCmz4P,https://api.spotify.com/v1/tracks/7ohROa13QK43JBRqfCmz4P,https://api.spotify.com/v1/audio-analysis/7ohROa13QK43JBRqfCmz4P,181393.0,4.0,What Happened To Virgil,Lil Durk Featuring Gunna,hot,7,7
67,0.872,0.588,0.0,-6.276,1.0,0.0492,0.275,0.0,0.17,0.93,142.004,audio_features,5kVZxyMY1gfdCLiChsfjn1,spotify:track:5kVZxyMY1gfdCLiChsfjn1,https://api.spotify.com/v1/tracks/5kVZxyMY1gfdCLiChsfjn1,https://api.spotify.com/v1/audio-analysis/5kVZxyMY1gfdCLiChsfjn1,230704.0,4.0,Yo No Soy Celoso,Bad Bunny,hot,0,0
68,0.535,0.618,2.0,-5.668,1.0,0.382,0.0245,0.0,0.103,0.211,165.991,audio_features,6ws54n2IzyrIxxyzlG2bVJ,spotify:track:6ws54n2IzyrIxxyzlG2bVJ,https://api.spotify.com/v1/tracks/6ws54n2IzyrIxxyzlG2bVJ,https://api.spotify.com/v1/audio-analysis/6ws54n2IzyrIxxyzlG2bVJ,213976.0,4.0,Right On,Lil Baby,hot,7,7
69,0.799,0.653,2.0,-5.453,0.0,0.037,0.019,0.0,0.0935,0.236,104.019,audio_features,3vySEUpD0tc801F2WZDLYw,spotify:track:3vySEUpD0tc801F2WZDLYw,https://api.spotify.com/v1/tracks/3vySEUpD0tc801F2WZDLYw,https://api.spotify.com/v1/audio-analysis/3vySEUpD0tc801F2WZDLYw,215281.0,4.0,Freaky Deaky,Tyga X Doja Cat,hot,6,6
70,0.514,0.779,10.0,-4.365,0.0,0.344,0.181,0.0,0.099,0.517,152.869,audio_features,28qA8y1sz0FTuSapsCxNOG,spotify:track:28qA8y1sz0FTuSapsCxNOG,https://api.spotify.com/v1/tracks/28qA8y1sz0FTuSapsCxNOG,https://api.spotify.com/v1/audio-analysis/28qA8y1sz0FTuSapsCxNOG,222497.0,4.0,Father Time,Kendrick Lamar Featuring Sampha,hot,7,7
71,0.542,0.82,8.0,-6.073,1.0,0.0432,0.000682,0.000136,0.0561,0.702,124.85,audio_features,3j1xkzTW8owIphkWV51V9s,spotify:track:3j1xkzTW8owIphkWV51V9s,https://api.spotify.com/v1/tracks/3j1xkzTW8owIphkWV51V9s,https://api.spotify.com/v1/audio-analysis/3j1xkzTW8owIphkWV51V9s,234341.0,4.0,Like I Love Country Music,Kane Brown,hot,10,10
72,0.575,0.644,6.0,-5.68,0.0,0.0309,0.271,0.0,0.131,0.626,80.07,audio_features,6F7UOC6fPWOkPqybOWBHSv,spotify:track:6F7UOC6fPWOkPqybOWBHSv,https://api.spotify.com/v1/tracks/6F7UOC6fPWOkPqybOWBHSv,https://api.spotify.com/v1/audio-analysis/6F7UOC6fPWOkPqybOWBHSv,195013.0,4.0,If I Was A Cowboy,Miranda Lambert,hot,10,10
73,0.833,0.652,11.0,-6.942,1.0,0.0762,0.00161,0.0985,0.106,0.405,158.022,audio_features,0LnS7aOdOdI1dNKZqdOLz4,spotify:track:0LnS7aOdOdI1dNKZqdOLz4,https://api.spotify.com/v1/tracks/0LnS7aOdOdI1dNKZqdOLz4,https://api.spotify.com/v1/audio-analysis/0LnS7aOdOdI1dNKZqdOLz4,135053.0,4.0,Dua Lipa,Jack Harlow,hot,10,10
74,0.876,0.498,10.0,-7.511,1.0,0.0478,0.0706,0.0,0.143,0.428,122.016,audio_features,31i56LZnwE6uSu3exoHjtB,spotify:track:31i56LZnwE6uSu3exoHjtB,https://api.spotify.com/v1/tracks/31i56LZnwE6uSu3exoHjtB,https://api.spotify.com/v1/audio-analysis/31i56LZnwE6uSu3exoHjtB,173119.0,4.0,Neverita,Bad Bunny,hot,10,10
75,0.776,0.431,4.0,-7.544,0.0,0.091,0.671,0.0,0.153,0.495,133.999,audio_features,6BU1RZexmvJcBjgagVVt3M,spotify:track:6BU1RZexmvJcBjgagVVt3M,https://api.spotify.com/v1/tracks/6BU1RZexmvJcBjgagVVt3M,https://api.spotify.com/v1/audio-analysis/6BU1RZexmvJcBjgagVVt3M,283642.0,4.0,Count Me Out,Kendrick Lamar,hot,2,2
76,0.529,0.845,8.0,-8.142,1.0,0.404,0.244,0.0,0.143,0.331,85.63,audio_features,5Gt9bxniM1SxN61yRzRhXL,spotify:track:5Gt9bxniM1SxN61yRzRhXL,https://api.spotify.com/v1/tracks/5Gt9bxniM1SxN61yRzRhXL,https://api.spotify.com/v1/audio-analysis/5Gt9bxniM1SxN61yRzRhXL,255378.0,3.0,United In Grief,Kendrick Lamar,hot,7,7
77,0.663,0.786,11.0,-3.51,0.0,0.195,0.229,0.0,0.219,0.579,196.12,audio_features,1797zYiX4cKosMH836X9Gt,spotify:track:1797zYiX4cKosMH836X9Gt,https://api.spotify.com/v1/tracks/1797zYiX4cKosMH836X9Gt,https://api.spotify.com/v1/audio-analysis/1797zYiX4cKosMH836X9Gt,198367.0,4.0,La Corriente,Bad Bunny & Tony Dize,hot,1,1
78,0.534,0.573,1.0,-6.757,1.0,0.414,0.00926,0.0,0.136,0.373,160.333,audio_features,2HHLfzE7PkljuqyYU4vwmh,spotify:track:2HHLfzE7PkljuqyYU4vwmh,https://api.spotify.com/v1/tracks/2HHLfzE7PkljuqyYU4vwmh,https://api.spotify.com/v1/audio-analysis/2HHLfzE7PkljuqyYU4vwmh,225533.0,4.0,Me Or Sum,"Nardo Wick, Lil Baby & Future",hot,7,7
79,0.527,0.461,7.0,-5.908,1.0,0.0269,0.118,0.0,0.0831,0.227,128.153,audio_features,2ccuOtUjIyx3tPcsnpeBzJ,spotify:track:2ccuOtUjIyx3tPcsnpeBzJ,https://api.spotify.com/v1/tracks/2ccuOtUjIyx3tPcsnpeBzJ,https://api.spotify.com/v1/audio-analysis/2ccuOtUjIyx3tPcsnpeBzJ,214405.0,3.0,Flower Shops,ERNEST Featuring Morgan Wallen,hot,4,4
80,0.773,0.707,11.0,-5.71,1.0,0.0568,0.0103,1.04e-05,0.296,0.113,76.977,audio_features,6wyhUr4Xw8z5uSy0AhoZfU,spotify:track:6wyhUr4Xw8z5uSy0AhoZfU,https://api.spotify.com/v1/tracks/6wyhUr4Xw8z5uSy0AhoZfU,https://api.spotify.com/v1/audio-analysis/6wyhUr4Xw8z5uSy0AhoZfU,236187.0,4.0,I'm On One,Future Featuring Drake,hot,6,6
81,0.709,0.357,5.0,-9.289,1.0,0.214,0.478,0.000294,0.112,0.544,75.494,audio_features,4XJRpBOG0bU3Nxnvam3FnC,spotify:track:4XJRpBOG0bU3Nxnvam3FnC,https://api.spotify.com/v1/tracks/4XJRpBOG0bU3Nxnvam3FnC,https://api.spotify.com/v1/audio-analysis/4XJRpBOG0bU3Nxnvam3FnC,129480.0,4.0,Love You Better,Future,hot,7,7
82,0.773,0.422,1.0,-4.572,0.0,0.187,0.00783,0.00693,0.129,0.488,77.502,audio_features,3XOalgusokruzA5ZBA2Qcb,spotify:track:3XOalgusokruzA5ZBA2Qcb,https://api.spotify.com/v1/tracks/3XOalgusokruzA5ZBA2Qcb,https://api.spotify.com/v1/audio-analysis/3XOalgusokruzA5ZBA2Qcb,136267.0,1.0,Pushin P,Gunna & Future Featuring Young Thug,hot,4,4
83,0.519,0.617,7.0,-4.287,1.0,0.0313,0.0387,0.0,0.401,0.222,147.708,audio_features,0oWraSo5ASJ0h1BEagTyEw,spotify:track:0oWraSo5ASJ0h1BEagTyEw,https://api.spotify.com/v1/tracks/0oWraSo5ASJ0h1BEagTyEw,https://api.spotify.com/v1/audio-analysis/0oWraSo5ASJ0h1BEagTyEw,225300.0,3.0,Hold My Hand,Lady Gaga,hot,4,4
84,0.797,0.616,1.0,-10.229,0.0,0.375,0.762,0.000293,0.0979,0.451,103.071,audio_features,44XjoNvtwevktFKjvVe1vH,spotify:track:44XjoNvtwevktFKjvVe1vH,https://api.spotify.com/v1/tracks/44XjoNvtwevktFKjvVe1vH,https://api.spotify.com/v1/audio-analysis/44XjoNvtwevktFKjvVe1vH,339612.0,4.0,Andrea,Bad Bunny & Buscabulla,hot,7,7
85,0.591,0.814,4.0,-4.986,1.0,0.0468,0.015,0.0,0.117,0.815,149.9,audio_features,13G5xv1wUKvJYbK0wYmioN,spotify:track:13G5xv1wUKvJYbK0wYmioN,https://api.spotify.com/v1/tracks/13G5xv1wUKvJYbK0wYmioN,https://api.spotify.com/v1/audio-analysis/13G5xv1wUKvJYbK0wYmioN,195760.0,4.0,Circles Around This Town,Maren Morris,hot,1,1
86,0.553,0.609,1.0,-6.436,1.0,0.0469,0.151,0.0,0.112,0.471,73.903,audio_features,3TuMOIzXkhKFDNHyQ7Mo8J,spotify:track:3TuMOIzXkhKFDNHyQ7Mo8J,https://api.spotify.com/v1/tracks/3TuMOIzXkhKFDNHyQ7Mo8J,https://api.spotify.com/v1/audio-analysis/3TuMOIzXkhKFDNHyQ7Mo8J,214416.0,4.0,Never Wanted To Be That Girl,Carly Pearce & Ashley McBryde,hot,0,0
87,0.79,0.325,4.0,-11.689,1.0,0.127,0.509,0.0,0.155,0.539,126.877,audio_features,6VVqPBFZIbcmv14zNfOc13,spotify:track:6VVqPBFZIbcmv14zNfOc13,https://api.spotify.com/v1/tracks/6VVqPBFZIbcmv14zNfOc13,https://api.spotify.com/v1/audio-analysis/6VVqPBFZIbcmv14zNfOc13,163311.0,4.0,She Likes It,Russell Dickerson & Jake Scott,hot,3,3
88,0.707,0.618,1.0,-5.825,0.0,0.19,0.17,0.0,0.293,0.517,133.876,audio_features,08SB2OtZkaliju77WYEKxk,spotify:track:08SB2OtZkaliju77WYEKxk,https://api.spotify.com/v1/tracks/08SB2OtZkaliju77WYEKxk,https://api.spotify.com/v1/audio-analysis/08SB2OtZkaliju77WYEKxk,231498.0,4.0,No Love,Summer Walker & SZA,hot,7,7
89,0.605,0.692,8.0,-7.45,1.0,0.446,0.495,0.0,0.303,0.685,124.84,audio_features,3drdWsJKiVCSQ2gKhd9BDT,spotify:track:3drdWsJKiVCSQ2gKhd9BDT,https://api.spotify.com/v1/tracks/3drdWsJKiVCSQ2gKhd9BDT,https://api.spotify.com/v1/audio-analysis/3drdWsJKiVCSQ2gKhd9BDT,224466.0,5.0,Savior,"Kendrick Lamar, Baby Keem, & Sam Dew",hot,7,7
90,0.479,0.768,8.0,-5.204,1.0,0.0312,7.02e-05,0.00549,0.121,0.576,110.024,audio_features,6Tm4Io4ct4w14nB1EUzsY3,spotify:track:6Tm4Io4ct4w14nB1EUzsY3,https://api.spotify.com/v1/tracks/6Tm4Io4ct4w14nB1EUzsY3,https://api.spotify.com/v1/audio-analysis/6Tm4Io4ct4w14nB1EUzsY3,183790.0,4.0,Whiskey On You,Nate Smith,hot,6,6
91,0.861,0.645,6.0,-6.96,0.0,0.0743,0.423,0.000592,0.349,0.668,121.391,audio_features,2uflssWlCaJ6CbTMOsUpNI,spotify:track:2uflssWlCaJ6CbTMOsUpNI,https://api.spotify.com/v1/tracks/2uflssWlCaJ6CbTMOsUpNI,https://api.spotify.com/v1/audio-analysis/2uflssWlCaJ6CbTMOsUpNI,210989.0,5.0,Aguacero,Bad Bunny,hot,10,10
92,0.839,0.69,11.0,-4.464,1.0,0.0615,0.207,8.33e-06,0.176,0.744,151.991,audio_features,6VrQTLzzuyGIYjUDe4kAZk,spotify:track:6VrQTLzzuyGIYjUDe4kAZk,https://api.spotify.com/v1/tracks/6VrQTLzzuyGIYjUDe4kAZk,https://api.spotify.com/v1/audio-analysis/6VrQTLzzuyGIYjUDe4kAZk,196413.0,4.0,Un Coco,Bad Bunny,hot,10,10
93,0.777,0.595,2.0,-6.79,1.0,0.0375,0.59,0.00139,0.0669,0.546,108.02,audio_features,0E0DRHf5PfMeor0ZCwB3oT,spotify:track:0E0DRHf5PfMeor0ZCwB3oT,https://api.spotify.com/v1/tracks/0E0DRHf5PfMeor0ZCwB3oT,https://api.spotify.com/v1/audio-analysis/0E0DRHf5PfMeor0ZCwB3oT,244444.0,4.0,Otro Atardecer,Bad Bunny & The Marias,hot,0,0
94,0.648,0.68,11.0,-7.276,1.0,0.345,0.292,0.0,0.0808,0.504,106.89,audio_features,67XC51nlZncNpHmZ8rOU9a,spotify:track:67XC51nlZncNpHmZ8rOU9a,https://api.spotify.com/v1/tracks/67XC51nlZncNpHmZ8rOU9a,https://api.spotify.com/v1/audio-analysis/67XC51nlZncNpHmZ8rOU9a,341307.0,3.0,We Cry Together,Kendrick Lamar & Taylour Paige,hot,7,7
95,0.817,0.67,1.0,-6.534,1.0,0.0506,0.123,1.92e-06,0.128,0.495,130.058,audio_features,4d4ZXH4dr5bYfgErHiZCX2,spotify:track:4d4ZXH4dr5bYfgErHiZCX2,https://api.spotify.com/v1/tracks/4d4ZXH4dr5bYfgErHiZCX2,https://api.spotify.com/v1/audio-analysis/4d4ZXH4dr5bYfgErHiZCX2,208615.0,3.0,Dos Mil 16,Bad Bunny,hot,0,0
96,0.708,0.673,6.0,-4.163,1.0,0.0585,0.499,0.000233,0.103,0.311,136.969,audio_features,1bdm32mVmoGcek5bVKxQKd,spotify:track:1bdm32mVmoGcek5bVKxQKd,https://api.spotify.com/v1/tracks/1bdm32mVmoGcek5bVKxQKd,https://api.spotify.com/v1/audio-analysis/1bdm32mVmoGcek5bVKxQKd,197520.0,4.0,DFMU,Ella Mai,hot,6,6
97,0.526,0.299,8.0,-13.797,1.0,0.031,0.941,0.097,0.106,0.679,156.848,audio_features,7zkLpY72g6lKQbiHDqri1S,spotify:track:7zkLpY72g6lKQbiHDqri1S,https://api.spotify.com/v1/tracks/7zkLpY72g6lKQbiHDqri1S,https://api.spotify.com/v1/audio-analysis/7zkLpY72g6lKQbiHDqri1S,200627.0,4.0,Sunrise,Norah Jones,nothot,3,3
98,0.497,0.787,9.0,-11.039,1.0,0.0734,0.165,0.522,0.17,0.812,134.598,audio_features,7yn7rpRvg6XCq10B94etIp,spotify:track:7yn7rpRvg6XCq10B94etIp,https://api.spotify.com/v1/tracks/7yn7rpRvg6XCq10B94etIp,https://api.spotify.com/v1/audio-analysis/7yn7rpRvg6XCq10B94etIp,207467.0,4.0,Black Night,Deep Purple,nothot,5,5
99,0.663,0.694,10.0,-8.627,0.0,0.171,0.0253,0.0,0.0698,0.525,167.953,audio_features,7yMiX7n9SBvadzox8T5jzT,spotify:track:7yMiX7n9SBvadzox8T5jzT,https://api.spotify.com/v1/tracks/7yMiX7n9SBvadzox8T5jzT,https://api.spotify.com/v1/audio-analysis/7yMiX7n9SBvadzox8T5jzT,340920.0,4.0,Clint Eastwood,Gorillaz,nothot,1,1
100,0.433,0.959,9.0,-4.04,1.0,0.0431,0.000917,0.0,0.028,0.365,172.984,audio_features,7x8dCjCr0x6x2lXKujYD34,spotify:track:7x8dCjCr0x6x2lXKujYD34,https://api.spotify.com/v1/tracks/7x8dCjCr0x6x2lXKujYD34,https://api.spotify.com/v1/audio-analysis/7x8dCjCr0x6x2lXKujYD34,269373.0,4.0,The Pretender,Foo Fighters,nothot,1,1
101,0.584,0.82,0.0,-5.228,1.0,0.0271,0.0116,4.04e-05,0.0991,0.869,106.055,audio_features,7vIyudiO2Tr9hZ2yzfwQmx,spotify:track:7vIyudiO2Tr9hZ2yzfwQmx,https://api.spotify.com/v1/tracks/7vIyudiO2Tr9hZ2yzfwQmx,https://api.spotify.com/v1/audio-analysis/7vIyudiO2Tr9hZ2yzfwQmx,256133.0,4.0,Waitin' On A Sunny Day,Bruce Springsteen,nothot,0,0
102,0.706,0.713,0.0,-5.512,0.0,0.0301,0.0596,0.0,0.132,0.544,102.037,audio_features,7sapKrjDij2fpDVj0GxP66,spotify:track:7sapKrjDij2fpDVj0GxP66,https://api.spotify.com/v1/tracks/7sapKrjDij2fpDVj0GxP66,https://api.spotify.com/v1/audio-analysis/7sapKrjDij2fpDVj0GxP66,257133.0,4.0,She Will Be Loved,Maroon 5,nothot,0,0
103,0.366,0.963,11.0,-5.301,0.0,0.142,0.000273,0.0122,0.115,0.211,137.114,audio_features,7ouMYWpwJ422jRcDASZB7P,spotify:track:7ouMYWpwJ422jRcDASZB7P,https://api.spotify.com/v1/tracks/7ouMYWpwJ422jRcDASZB7P,https://api.spotify.com/v1/audio-analysis/7ouMYWpwJ422jRcDASZB7P,366213.0,4.0,Knights of Cydonia,Muse,nothot,1,1
104,0.356,0.924,1.0,-3.74,1.0,0.0808,0.00101,0.0,0.0953,0.232,148.017,audio_features,7oK9VyNzrYvRFo7nQEYkWN,spotify:track:7oK9VyNzrYvRFo7nQEYkWN,https://api.spotify.com/v1/tracks/7oK9VyNzrYvRFo7nQEYkWN,https://api.spotify.com/v1/audio-analysis/7oK9VyNzrYvRFo7nQEYkWN,222587.0,4.0,Mr. Brightside,The Killers,nothot,6,6
105,0.908,0.669,7.0,-2.827,1.0,0.0738,0.00286,0.0,0.237,0.662,112.238,audio_features,7lQ8MOhq6IN2w8EYcFNSUk,spotify:track:7lQ8MOhq6IN2w8EYcFNSUk,https://api.spotify.com/v1/tracks/7lQ8MOhq6IN2w8EYcFNSUk,https://api.spotify.com/v1/audio-analysis/7lQ8MOhq6IN2w8EYcFNSUk,290320.0,4.0,Without Me,Eminem,nothot,10,10
106,0.439,0.0529,9.0,-16.253,1.0,0.039,0.881,0.0,0.106,0.314,109.382,audio_features,7iBBcw61QVJxI3NDzlpX2E,spotify:track:7iBBcw61QVJxI3NDzlpX2E,https://api.spotify.com/v1/tracks/7iBBcw61QVJxI3NDzlpX2E,https://api.spotify.com/v1/audio-analysis/7iBBcw61QVJxI3NDzlpX2E,162067.0,3.0,Love Me Tender,Elvis Presley,nothot,4,4
107,0.743,0.446,4.0,-7.807,0.0,0.0683,0.0039,0.118,0.337,0.278,123.596,audio_features,3dPQuX8Gs42Y7b454ybpMR,spotify:track:3dPQuX8Gs42Y7b454ybpMR,https://api.spotify.com/v1/tracks/3dPQuX8Gs42Y7b454ybpMR,https://api.spotify.com/v1/audio-analysis/3dPQuX8Gs42Y7b454ybpMR,232107.0,4.0,Seven Nation Army,The White Stripes,nothot,6,6
108,0.345,0.689,7.0,-10.891,0.0,0.0427,0.471,0.00138,0.702,0.397,101.732,audio_features,6lhp0BCpkIp51wxlv1sSJv,spotify:track:6lhp0BCpkIp51wxlv1sSJv,https://api.spotify.com/v1/tracks/6lhp0BCpkIp51wxlv1sSJv,https://api.spotify.com/v1/audio-analysis/6lhp0BCpkIp51wxlv1sSJv,281983.0,3.0,Als Het Golft,De Dijk,nothot,9,9
109,0.646,0.813,6.0,-5.29,0.0,0.0288,0.00178,2.26e-05,0.144,0.821,112.115,audio_features,7e8utCy2JlSB8dRHKi49xM,spotify:track:7e8utCy2JlSB8dRHKi49xM,https://api.spotify.com/v1/tracks/7e8utCy2JlSB8dRHKi49xM,https://api.spotify.com/v1/audio-analysis/7e8utCy2JlSB8dRHKi49xM,173493.0,4.0,Fluorescent Adolescent,Arctic Monkeys,nothot,10,10
110,0.424,0.421,8.0,-10.252,1.0,0.0368,0.844,0.0,0.163,0.249,133.504,audio_features,4xPkcG6Efkn22baq0kJmQo,spotify:track:4xPkcG6Efkn22baq0kJmQo,https://api.spotify.com/v1/tracks/4xPkcG6Efkn22baq0kJmQo,https://api.spotify.com/v1/audio-analysis/4xPkcG6Efkn22baq0kJmQo,237667.0,4.0,Zonder Jou,Paul de Leeuw,nothot,2,2
111,0.514,0.898,11.0,-6.765,0.0,0.0577,0.00488,0.0345,0.0746,0.353,123.067,audio_features,7clUVcSOtkNWa58Gw5RfD4,spotify:track:7clUVcSOtkNWa58Gw5RfD4,https://api.spotify.com/v1/tracks/7clUVcSOtkNWa58Gw5RfD4,https://api.spotify.com/v1/audio-analysis/7clUVcSOtkNWa58Gw5RfD4,287907.0,4.0,Speed of Sound,Coldplay,nothot,6,6
112,0.38,0.538,2.0,-5.493,1.0,0.0313,0.0223,0.00487,0.094,0.193,127.416,audio_features,7c1iI6dwdCpHGYT8DGEfab,spotify:track:7c1iI6dwdCpHGYT8DGEfab,https://api.spotify.com/v1/tracks/7c1iI6dwdCpHGYT8DGEfab,https://api.spotify.com/v1/audio-analysis/7c1iI6dwdCpHGYT8DGEfab,276200.0,4.0,Uninvited,Alanis Morissette,nothot,6,6
113,0.624,0.654,8.0,-6.582,0.0,0.183,0.577,0.0,0.104,0.564,73.898,audio_features,7Lf7oSEVdzZqTA0kEDSlS5,spotify:track:7Lf7oSEVdzZqTA0kEDSlS5,https://api.spotify.com/v1/tracks/7Lf7oSEVdzZqTA0kEDSlS5,https://api.spotify.com/v1/audio-analysis/7Lf7oSEVdzZqTA0kEDSlS5,288333.0,4.0,Cry Me a River,Justin Timberlake,nothot,7,7
114,0.209,0.417,3.0,-8.74,1.0,0.0338,0.164,0.00196,0.113,0.124,138.178,audio_features,7LVHVU3tWfcxj5aiPFEW4Q,spotify:track:7LVHVU3tWfcxj5aiPFEW4Q,https://api.spotify.com/v1/tracks/7LVHVU3tWfcxj5aiPFEW4Q,https://api.spotify.com/v1/audio-analysis/7LVHVU3tWfcxj5aiPFEW4Q,295533.0,4.0,Fix You,Coldplay,nothot,2,2
115,0.595,0.506,4.0,-9.682,1.0,0.0388,0.0464,0.000138,0.107,0.346,141.981,audio_features,7IxVWmdabNVhfLBV3JD0nJ,spotify:track:7IxVWmdabNVhfLBV3JD0nJ,https://api.spotify.com/v1/tracks/7IxVWmdabNVhfLBV3JD0nJ,https://api.spotify.com/v1/audio-analysis/7IxVWmdabNVhfLBV3JD0nJ,217987.0,4.0,The Cave,Mumford & Sons,nothot,2,2
116,0.633,0.894,5.0,-5.573,1.0,0.0291,0.0467,0.0,0.088,0.813,96.47,audio_features,7HPkvsnyQqQ6PmpLk7D7IR,spotify:track:7HPkvsnyQqQ6PmpLk7D7IR,https://api.spotify.com/v1/tracks/7HPkvsnyQqQ6PmpLk7D7IR,https://api.spotify.com/v1/audio-analysis/7HPkvsnyQqQ6PmpLk7D7IR,176067.0,4.0,Als De Morgen Is Gekomen,Jan Smit,nothot,10,10
117,0.497,0.97,10.0,-4.851,0.0,0.0836,9.04e-05,0.000674,0.101,0.689,138.081,audio_features,6PwjJ58I4t7Mae9xfZ9l9v,spotify:track:6PwjJ58I4t7Mae9xfZ9l9v,https://api.spotify.com/v1/tracks/6PwjJ58I4t7Mae9xfZ9l9v,https://api.spotify.com/v1/audio-analysis/6PwjJ58I4t7Mae9xfZ9l9v,197200.0,4.0,Somebody Told Me,The Killers,nothot,1,1
118,0.654,0.737,4.0,-6.665,1.0,0.0334,0.177,3.45e-06,0.234,0.515,112.01,audio_features,7GUINjT9Hi5zxqL4MgVtwY,spotify:track:7GUINjT9Hi5zxqL4MgVtwY,https://api.spotify.com/v1/tracks/7GUINjT9Hi5zxqL4MgVtwY,https://api.spotify.com/v1/audio-analysis/7GUINjT9Hi5zxqL4MgVtwY,261133.0,4.0,Dichterbij Dan Ooit,BLØF,nothot,0,0
119,0.528,0.676,7.0,-3.792,1.0,0.037,4.69e-05,0.0652,0.116,0.528,122.988,audio_features,2ibNhXeLiX8fm7KQtQUIgl,spotify:track:2ibNhXeLiX8fm7KQtQUIgl,https://api.spotify.com/v1/tracks/2ibNhXeLiX8fm7KQtQUIgl,https://api.spotify.com/v1/audio-analysis/2ibNhXeLiX8fm7KQtQUIgl,297640.0,4.0,Smokers Outside the Hospital Doors,Editors,nothot,6,6
120,0.908,0.758,9.0,-4.753,0.0,0.174,0.0692,0.0,0.0786,0.871,148.015,audio_features,6XK173kEu52iupeIqOnp41,spotify:track:6XK173kEu52iupeIqOnp41,https://api.spotify.com/v1/tracks/6XK173kEu52iupeIqOnp41,https://api.spotify.com/v1/audio-analysis/6XK173kEu52iupeIqOnp41,297840.0,4.0,Cleanin' Out My Closet,Eminem,nothot,10,10
121,0.344,0.244,5.0,-10.854,1.0,0.038,0.921,7.71e-05,0.119,0.191,142.36,audio_features,7AKqM1fV3UuVDvmfPlGqiU,spotify:track:7AKqM1fV3UuVDvmfPlGqiU,https://api.spotify.com/v1/tracks/7AKqM1fV3UuVDvmfPlGqiU,https://api.spotify.com/v1/audio-analysis/7AKqM1fV3UuVDvmfPlGqiU,259347.0,1.0,Der Weg,Herbert Grönemeyer,nothot,4,4
122,0.68,0.702,1.0,-9.621,0.0,0.0267,0.0838,1.79e-06,0.326,0.509,154.198,audio_features,76D5nfZbYzZYfUZKGy73jy,spotify:track:76D5nfZbYzZYfUZKGy73jy,https://api.spotify.com/v1/tracks/76D5nfZbYzZYfUZKGy73jy,https://api.spotify.com/v1/audio-analysis/76D5nfZbYzZYfUZKGy73jy,305773.0,4.0,7 Seconds (feat. Neneh Cherry),Youssou N'Dour,nothot,0,0
123,0.557,0.442,5.0,-7.224,1.0,0.0243,0.731,1.46e-05,0.11,0.213,146.277,audio_features,75JFxkI2RXiU7L9VXzMkle,spotify:track:75JFxkI2RXiU7L9VXzMkle,https://api.spotify.com/v1/tracks/75JFxkI2RXiU7L9VXzMkle,https://api.spotify.com/v1/audio-analysis/75JFxkI2RXiU7L9VXzMkle,309600.0,4.0,The Scientist,Coldplay,nothot,2,2
124,0.554,0.639,9.0,-7.163,0.0,0.0278,0.359,0.00274,0.205,0.644,180.638,audio_features,7257drAN3eTtaaUUPw95B3,spotify:track:7257drAN3eTtaaUUPw95B3,https://api.spotify.com/v1/tracks/7257drAN3eTtaaUUPw95B3,https://api.spotify.com/v1/audio-analysis/7257drAN3eTtaaUUPw95B3,304800.0,4.0,Big Log - 2006 Remaster,Robert Plant,nothot,1,1
125,0.616,0.47,5.0,-6.092,0.0,0.0253,0.291,0.0,0.111,0.325,80.03,audio_features,56pHllZT7QOacB0bP56ofx,spotify:track:56pHllZT7QOacB0bP56ofx,https://api.spotify.com/v1/tracks/56pHllZT7QOacB0bP56ofx,https://api.spotify.com/v1/audio-analysis/56pHllZT7QOacB0bP56ofx,210507.0,4.0,Chasing Pavements,Adele,nothot,8,8
